melee_player_id,melee_name,rph_player_id,rph_name,confidence,evidence,melee_matches_played,approve
977,ZackH95,130,Zack Attack,1.0,manual-user-confirmed,,y
908,Hyraxium,413,Suebrina Carpenter,1.0,manual-user-confirmed,,y
903,Daisy0102,179,Daisy,1.0,manual-user-confirmed,,y
1169,Remy22,334,RemyLeBeau,1.0,manual-user-confirmed,,y
987,GregGG,327,JetG,1.0,manual-user-confirmed,,y
1061,abrm1,277,Frosty21,1.0,manual-user-confirmed,,y
